,Name,Lyric
72, Singing In The Rain,"作詞：Arthur Freed作曲：Nacio Herb BrownI'm singing in the rainJust singing in the rainWhat a glorious feelingI'm happy againI'm laughing at cloudsSo dark up aboveThe sun's in my heartAnd I'm ready for loveFor loveLet the stormy clouds chaseEveryone from the placeCome on with the rainI've a smile on my faceI'll walk down the laneWith a happy refrain更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Singing, singing in the rainIn the rainI'm singing in the rainJust singing in the rainWhat a glorious feelingI've a smile on my faceI walk down the laneWith a happy refrainI'm singing, singing in the rainIn the rainIn the rainIn the rain[00:00.00]Singing In The Rain - 林宥嘉[00:15.00]詞曲：Brown\Nacio Herb\Freed\Arthur[00:30.00][00:38.87]I'm singing in the rain[00:43.91]Just singing in the rain[00:50.28]What a glorious feeling[00:53.66]I'm happy again[00:57.44][00:59.00]I'm laughing at clouds[01:03.90]So dark up above[01:08.44]The sun's in my heart[01:11.83]And I'm ready for love, for love[01:20.65][01:23.02]Let the stormy clouds chase[01:28.12]Everyone from the place[01:34.14]Come on with the rain[01:37.26]I've a smile on my face[01:42.67][01:43.27]I walk down the lane[01:47.69]With a happy refrain[01:53.58]Singing, singing in the rain[02:02.24]In the rain[02:08.09][02:52.00]I'm singing in the rain[02:56.81]Just singing in the rain[03:03.35]What a glorious feeling[03:05.76]I've a smile on my face[03:10.39][03:11.60]I walk down the lane[03:16.45]With a happy refrain[03:21.89]I'm singing, singing in the rain[03:31.26]In the rain[03:36.27]In the rain[03:41.40] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞 感謝 tathata  修正歌詞
"
73, As Time Goes By,"作詞：Herman Hupfeld作曲：Herman HupfeldYou must remember thisA kiss is still a kissA sigh is just a sighThe fundamental things ApplyAs time goes byAnd when two lovers wooThey still say 'I love you'On that you can relyNo matter What the future bringsAs time goes byMoonlight And love songsNever out of dateHearts Full of passionJealousy and hateWoman needs manAnd man Must have his mateThat no one can denyIt's still the same old story更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 A fight for love and gloryA case of do or dieThe world will always welcome loversAs time goes byMoonlight and love songsNever out of dateHearts Full of passionJealousy and hateWoman needs manAnd man must have his mateThat no one can denyIt's still the same old storyA fight for love and gloryA case of do or dieThe world will always welcome loversAs time goes by[00:00.00]As Time Goes by - 林宥嘉[00:15.00]詞曲：Herman Hupfeld[00:30.00][00:34.72]You must remember this[00:38.54]A kiss is still a kiss[00:43.06]A sigh is just a sigh[00:50.78]The fundamental things apply[00:55.06]As time goes by[01:00.19][01:04.18]And when two lovers woo[01:07.60]They still say 'I love you'[01:10.92]On that you can rely[01:17.83]No matter what the future brings[01:22.59]As time goes by[01:26.98][01:32.25]Moonlight And love songs[01:35.71]Never out of date[01:39.23]Hearts full of passion[01:42.35]Jealousy and hate[01:46.00]Woman needs man[01:49.22]And man Must have his mate[01:54.03]That no one can deny[01:57.88][01:59.47]It's still the same old story[02:02.82]A fight for love and glory[02:06.29]A case of do or die[02:13.31]The world will always welcome lovers[02:19.62]As time goes by[02:26.63][03:21.68]Moonlight and love songs[03:24.95]Never out of date[03:28.44]Hearts full of passion[03:31.81]Jealousy and hate[03:35.17]Woman needs man[03:38.24]And man must have his mate[03:42.04]That no one can deny[03:46.72][03:48.34]It's still the same old story[03:52.84]A fight for love and glory[03:55.30]A case of do or die[04:02.23]The world will always welcome lovers[04:08.47]As time goes by[04:23.18] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
74, Yesterday's News,"作詞：Andy Platts\周禮茂\姚若龍作曲：玉置浩二Why is my heartso bothered by the spring windIt's a mystery I can't explainCold cold nightRain drops in black and whiteLooking back it feels like a dreamThe picture remains caught in a frameHow, how can I get throughFind a way to see through yesterday's bluesCos I, I could never see you更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 like how others see youAs Yesterday's News啊　不怕相思苦　只怕妳傷痛怨只怨人在風中　聚散都不由我Cos I, I could never see youlike how others see youAs Yesterday's News[00:00.00]Yesterday's News - 林宥嘉[00:14.00]詞:Andy Platts\周禮茂\姚若龍 曲:玉置浩二[00:28.00][00:32.27]Why is my heart[00:36.91]so bothered by the spring wind[00:44.95]It's a mystery I can't explain[00:54.42][00:59.18]Cold cold night[01:03.94]Rain drops in black and white[01:12.16]Looking back it feels like a dream[01:18.92]The picture remains caught in a frame[01:25.42][01:26.15]How, how can I get through[01:36.63]Find a way to see through yesterday's blues[01:51.80]Cos I, I could never see you[02:02.65]like how others see you[02:09.02]As Yesterday's News[02:15.72][03:04.02]啊 不怕相思苦 只怕你傷痛[03:21.67]怨只怨人在風中 聚散都不由我[03:29.96]Cos I, I could never see you[03:40.47]like how others see you[03:47.22]As Yesterday's News[03:53.70] 感謝 EW  提供歌詞
"
75, Mercy Mercy Me(The Ecology),"作詞：Marvin Gaye作曲：Marvin GayeWoo ah, mercy mercy meAh things ain't what they used to beno no~Where did all the blue skies goPoison is the wind that blowsfrom the north and south and eastWoo mercy, mercy me,Ah things ain't what they used to beOil wasted on the oceanand upon our seas, fish full of mercuryAh oh mercy, mercy me更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Ah things ain't what they used to be,Radiation under ground and in the skyAnimals and birds who live nearby are dyingOh mercy, mercy meAh things ain't what they used to beWhat about this overcrowded landHow much more abuse from man can she stand?[00:00.00]Mercy, Mercy Me - 林宥嘉[00:08.00]詞曲：Gaye\Marvin[00:16.00][00:18.97]Woo ah, mercy mercy me[00:25.02]Ah things ain't what they used to be[00:28.13]no no~Where did all the blue skies go[00:33.02]Poison is the wind that blows[00:35.60]from the north and south and east[00:37.33][00:37.78]Woo mercy, mercy me,[00:42.65]Ah things ain't what they used to be[00:47.14]Oil wasted on the ocean[00:49.57]and upon our seas, fish full of mercury[00:53.42][00:54.29]Ah oh mercy, mercy me[01:00.03]Ah things ain't what they used to be,[01:04.64]Radiation under ground and in the sky[01:08.24]Animals and birds who live nearby are dying[01:12.98][01:13.37]Oh~[01:17.88]Ah things ain't what they used to be[01:22.01]What about this overcrowded land[01:25.50]How much more abuse from man can she stand?[01:29.48] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞 感謝 tathata  修正歌詞
"
76, Lovely Day,"作詞：Bill Withers / Skip Scarborough作曲：Bill Withers / Skip ScarboroughWhen I wake up in the morning loveAnd the sunlight hurts my eyesAnd something without warning loveBears heavy on my mindThen I look at youAnd the world's alright with meJust one look at youAnd I know it's gonna beA lovely dayLovely day, lovely day, lovely day更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 When the day that lies ahead of meSeems impossible to faceWhen someone else instead of meAlways seems to know the wayThen I look at youAnd the world's alright with meJust one look at youAnd I know it's gonna beA lovely day A lovely day A lovely day A lovely day[00:00.00]Lovely Day - 林宥嘉[00:12.00]詞曲：Scarborough\Skip\Withers\William Harrison\JR.[00:24.00][00:33.24]When I wake up in the morning love[00:40.02]Sunlight hurts my eyes[00:46.56]Something without warning love[00:52.87]Bears heavy on my mind[00:56.79][00:58.52]Then I look at you[01:02.99]And the world's alright with me[01:11.81]Just one look at you[01:16.30]And I know it's gonna be[01:20.76]It's gonna be a lovely day[01:36.62]A lovely day[01:45.75][01:51.24]When the day that lies ahead of me[01:57.12]Seems impossible to face[02:04.50]When someone else instead of me[02:10.74]Always seems to know the way[02:13.88][02:16.35]Then I look at you[02:19.65]And the world's alright with me[02:29.27]Just one look at you[02:34.16]And I know it's gonna be, gonna be[02:41.20]A lovely day[02:54.06]A lovely day[03:06.79]A lovely day[03:19.55]It's gonna be a lovely day[03:32.16]It's gonna be a lovely day[03:42.39] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
77, 倒帶人生,"作詞：葛大為作曲：方大同早午餐　越吃越昏沉咖啡　提不了神　留我滿嘴的苦澀低頭等　車廂再開門站著　同幾個人　曾經我們兩個人這個過份認真的人生　懷念曾經多天真習慣了分分合合每次唱生日快樂　舊願望還未發生又得想幾個新的回憶只剩下局部就算再和你倒帶人生　能失而復得那時環遊世界的夢也不再做了只要依靠著晚餐還是一個人你曾經坐在這微笑著熱湯給我喝想到就很快樂　我真的知足　夠了想念不小心跳針了　別擔心了　都過去了低頭等　車廂再開門站著　同幾個人　曾經我們兩個人這個過份認真的人生　懷念曾經多天真習慣了分分合合每次唱生日快樂　舊願望還未發生更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 想不到甚麼新的更值得回憶只剩下局部就算再和你倒帶人生　能失而復得那時環遊世界的夢也不再做了 只要依靠著晚餐還是一個人你曾經坐在這　第幾餐　我都不記得想到就很快樂　我真的知足　夠了偶而想起你　自言自語　點點滴滴幸福是個秘密　享受卻不知情深夜裏重播的舊黑白片 想啟示我甚麼人生箴言我都感激　已經很隨心　已經很隨心回憶只剩下局部就算再和你倒帶人生　能失而復得那時環遊世界的夢如果再做了有沒有可能晚餐還是一個人你曾經坐在這裏　另一份　碗盤是你的想到就很快樂　我真的知足　夠了想念不小心跳針了　別擔心了　都過去了時間不小心停格了　別在意了　會過去的[00:00.00]倒帶人生 - 林宥嘉[00:10.00]詞:葛大為 曲:方大同[00:20.00][00:24.48]早午餐 越吃越昏沉[00:38.27]咖啡 提不了神[00:45.72]留我滿嘴的 苦澀[00:50.95][00:53.38]低頭等 車廂再開門[01:04.72]站著 同幾個人[01:12.51]曾經 我們兩個人[01:17.68][01:20.35]這個 過份認真的人生[01:23.76]不懷念 曾經多天真[01:26.30]習慣了分分合合[01:30.68][01:31.60]每次唱 生日快樂[01:34.12]舊願望 還沒發生[01:36.36]又得想 幾個新的[01:39.49][01:41.44]回憶 只剩下局部[01:44.18]就算再和你 倒帶人生[01:48.53]能失而復得[01:51.05]那時 環遊世界的夢[01:54.56]也不再做了 只要依靠著[01:59.12][02:01.34]晚餐 還是一個人[02:04.16]你曾經坐在這[02:06.56]微笑著 熱湯給我喝[02:11.59]想到就很快樂[02:14.48]我真的知足 夠了[02:19.74][02:21.47]想念不小心 跳針了[02:24.90]別擔心了 都過去了[02:29.88][02:31.71]低頭等 車廂再開門[02:42.00]站著 同幾個人[02:50.11]曾經 我們兩個人[02:54.74][02:57.67]這個 過份認真的人生[03:00.89]不懷念 曾經多天真[03:03.33]習慣了分分合合[03:06.38][03:08.39]每次唱 生日快樂[03:10.87]舊願望 還沒發生[03:13.13]想不到 什麼新的 更值得[03:17.68][03:18.05]回憶 只剩下局部[03:20.59]就算再和你 倒帶人生[03:24.65]能失而復得[03:27.21]那時 環遊世界的夢[03:30.81]也不再做了 只要依靠著[03:35.47][03:37.04]晚餐 還是一個人[03:40.12]你曾經坐在這[03:42.53]第幾餐 我都不記得[03:47.16]想到就很快樂[03:50.37]我真的知足 夠了[03:54.98][03:56.51]偶爾想起你 自言自語 點點滴滴[04:06.53]幸福是個秘密 享受卻不知情[04:16.42]深夜裡 重播的 舊黑白片[04:21.32]想啟示 我什麼 人生真言[04:26.08]我都感激 已經很隨性 已經很隨性[04:35.73][04:54.97]回憶 只剩下局部[04:57.45]就算再和你 倒帶人生[05:01.51]能失而復得[05:04.31]那時 環遊世界的夢[05:07.86]如果再做了 有沒有可能[05:12.42][05:14.06]晚餐 還是一個人[05:17.13]你曾經坐在這[05:19.46]另一份 碗盤是你的[05:23.86]想到就很快樂[05:27.09]我真的知足 夠了[05:31.88][05:34.11]想念不小心 跳針了[05:37.99]別擔心了 都過去了[05:44.52]時間不小心 停格了[05:48.32]別在意了 會過去的[05:56.13] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
78, 飄,"作詞：黃建為作曲：黃建為我看著天上一朵雲飄著 那風呢我聽著風裡一首歌哼著 而妳呢在花與花和你擁抱的草原 我笑著在夜與黑和我獨處的房間 妳哭了妳愛上風中的歌 用什麼交換都值得只要快樂晴天裡我為你放歌 陰天裡我沉沉睡了而妳離開了更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 在花與花和你擁抱的草原 我笑著在夜與黑和我獨處的房間 妳哭了終於沉默代替我們 就像風吹來雲飄走了妳愛上風中的歌 用什麼交換都值得只要快樂晴天裡我為你放歌 陰天裡我沉沉睡了而妳離開了[00:00.00]飄(Jazz) - 林宥嘉[00:06.00]詞曲：黃建為[00:12.00][00:32.06]我看著天上一朵雲 飄著 而風呢[00:46.16]我聽著風裡一首歌 哼著 而你呢[00:58.42][01:15.44]在花與花和你擁抱的草原 我笑著[01:29.95]在夜與黑和我獨處的房間 你哭了[01:41.78][01:44.45]你愛上風中的歌[01:48.23]用什麼交換都值得 只要快樂[01:58.79]晴天裡我為你放歌[02:02.74]陰天裡我沉沉睡了 而你離開了[02:12.10][03:39.66]在花與花和你擁抱的草原 我笑著[03:54.05]在夜與黑和我獨處的房間 你哭了[04:05.76][04:07.38]終於沉默代替我們[04:14.80]就像風吹來雲飄走了[04:20.92][04:23.10]你愛上風中的歌[04:26.53]用什麼交換都值得 只要快樂[04:36.84]晴天裡我為你放歌[04:40.93]陰天裡我沉沉睡了 而你離開了[04:50.23] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
79, Waltz For Koop,"作詞：OSCAR SIMONSSON、MAGNUS ZINGMARK作曲：OSCAR SIMONSSON、MAGNUS ZINGMARKWe never seem to find peace of mindWe're always on the run away from the sunAnd we've only just begun.You say we've overcome nothing is wrongYou say our job is done the battle is won更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 But we've only just begun.You say our job is done the battle is wonBut we've only just begun[00:00.00]Waltz for Koop - 林宥嘉[00:07.00]詞曲：Oscar Simonsson\Magnus Zingmark[00:14.00][00:20.94]We never seem to find peace of mind[00:27.82]We're always on the run away from the sun[00:32.51]And we've only just begun.[00:37.47][01:01.74]You say we've overcome nothing is wrong[01:08.60]You say our job is done the battle is won[01:13.14]But we've only just begun.[01:20.69][03:41.39]You say our job is done the battle is won[03:44.08]But we've only just begun[03:57.69] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
80, I Can't Make You Love Me,"作詞：Mike Reid / Allen Shamblin作曲：Mike Reid / Allen ShamblinTurn down the lightsTurn down the bedTurn down these voicesInside my headLay down with meTell me no liesJust hold me closeDon't patronizeDon't patronize meI can't make you love me if you don'tYou can't make your heart feelSomethin' that it wontHere in the dark in these final hoursI will lay down my heartAnd I will feel the power but you won'tNo you won'tCause I can't make you love meWhen you don'tI'll close my eyes更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 'Cause then I won't seeThe love you don't feelWhen you're holdin' meMorning will comeAnd I do what's rightJust give me till thenTo give up this fightAnd I will give up this fight'Cause I can't make you love meif you don'tYou can't make your heart feelSomethin' that it wontHere in the dark in these final hoursI will lay down my heartI will feel the power but you won'tNo you won't'Cause I can't make you love me[00:00.00]I Can't Make You Love Me - 林宥嘉[00:15.00]詞曲：Reid\Michael\Shamblin\Allen[00:30.00][00:36.82]Turn down the lights[00:41.01]Turn down the bed[00:44.80]Turn down these voices[00:48.74]Inside my head[00:51.73][00:52.64]Lay down with me[00:56.58]Tell me no lies[01:00.56]Just hold me close[01:04.35]Don't patronize[01:09.22]Don't patronize me[01:16.29][01:17.30]I can't make you love me if you don't[01:25.41]You can't make your heart feel[01:29.68]Somethin' that it won't[01:33.80]Here in the dark in these final hours[01:40.84]I will lay down my heart[01:44.82]I will feel the power but you won't[01:51.49]No you won't[01:54.98]'Cause I can't make you love me[02:01.43][05:06.36]I'll close my eyes[05:09.64]'Cause then I won't see[05:13.86]The love you don't feel[05:17.32]When you're holdin' me[05:20.44][05:21.40]Morning will come[05:25.04]And I do what's right[05:29.05]Just give me till then[05:32.74]To give up this fight[05:38.09]I will give up this fight[05:44.67][05:45.63]'Cause I can't make you love me if you don't[05:52.62]You can't make your heart feel[05:56.66]Something that it won't[06:00.25]Here in the dark in these final hours[06:06.87]I will lay down my heart[06:10.47]I will feel the power but you won't[06:16.61]No you won't[06:19.87]'Cause I can't make you love me[06:26.76] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞 感謝 tathata  修正歌詞
"
81, I Wish You Love,"作詞：Albert A. Beach作曲：Léo Chauliac / Charles TrenetI wish you bluebirds in the springTo give your heart a song to singAnd then a kiss, but more than thisI wish you loveAnd in July a lemonadeTo cool you in some leafy gladeI wish you healthAnd more than wealthI wish you loveMy breaking heart and I agreeThat you and I could never beSo with my bestMy very bestI set you freeI wish you shelter from the stormA cozy fire to keep you warm更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 But most of all when snowflakes fallI wish you loveMy breaking heart and I agreeThat you and I could never beSo with my bestMy very bestI set you freeI wish you shelter from the stormA cozy fire to keep you warmBut most of all when snowflakes fallI wish you loveBut most of all when snowflakes fallI wish you love[00:00.00]I Wish You Love - 林宥嘉[00:07.00]词:Beach Alberr Askew\Trenet Charles Louis Augustin Georges[00:14.00]曲:Trenet Charles Louis Augustin Georges[00:21.00][00:27.22]I wish you bluebirds in the spring[00:34.08]To give your heart a song to sing[00:41.06]And then a kiss, but more than this[00:47.32]I wish you love[00:50.30][00:54.29]And in July a lemonade[01:01.37]To cool you in some leafy glade[01:07.96]I wish you health[01:11.25]And more than wealth[01:14.40]I wish you love[01:18.06][01:21.34]My breaking heart and I agree[01:28.46]That you and I could never be[01:35.55]So with my best[01:39.16]My very best[01:42.06]I set you free[01:49.23]I wish you shelter from the storm[01:56.42][01:57.25]A cozy fire to keep you warm[02:03.92]But most of all when snowflakes fall[02:10.68]I wish you love[02:15.41][04:07.83]My breaking heart and I agree[04:15.03]That you and I could never be[04:21.33]So with my best[04:25.26]My very best[04:28.46]I set you free[04:35.49]I wish you shelter from the storm[04:42.13][04:42.71]A cozy fire to keep you warm[04:49.59]But most of all when snowflakes fall[04:56.98]I wish you love[05:03.20]But most of all when snowflakes fall[05:11.13]I wish you love[05:20.74] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
82, 來不及,"作詞：陳珊妮作曲：陳珊妮來不及送你一程來不及問你什麼算永恆  甚至來不及哭出聲來不及陪你一陣  來不及送你一程來不及為你盡點責任 你的皮膚都穿鬆了來不及為你抹點粉    la la la la la la過期雜誌上登著　太多早逝青春  路人的嘴裡　全是對別人生命的揣測   我就是　來不及　說一聲  我就是來不及 送你來不及送你一程更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 來不及為你盡點責任  你的皮膚都穿鬆了來不及為你抹點粉    la la la la la la過期雜誌上登著　太多早逝青春  路人的嘴裡　全是對別人生命的揣測我就是　來不及　說一聲　我愛你  我就是來不及送你  來不及為你唱首情歌來不及為你變成好人  我就是　來不及　說一聲　我愛你 [00:00.00]來不及 - 林宥嘉[00:06.00]詞曲：陳珊妮[00:12.00][00:15.51]來不及送你一程[00:19.88]來不及問你什麼算永恆[00:26.33]甚至來不及哭出聲[00:32.34]來不及陪你一陣[00:37.56][00:53.41]來不及送你一程[00:57.39]來不及為你盡點責任[01:04.71]你的皮膚都穿鬆了[01:09.68]來不及為你抹點粉[01:15.22][01:15.60]Lala lala lala[01:29.27]過期雜誌上登著 太多早逝青春[01:34.61]路人的嘴裡 全是對別人生命的揣測[01:40.68]我就是來不及 說一聲[01:53.12]我就是來不及 送你[01:58.94][04:00.41]來不及送你一程[04:04.23]來不及為你盡點責任[04:11.74]你的皮膚都穿鬆了[04:16.80]來不及為你抹點粉[04:21.59][04:22.45]Lala lala lala[04:35.77]過期雜誌上登著 太多早逝青春[04:40.78]路人的嘴裡 全是對別人生命的揣測[04:46.87]我就是來不及 說一聲 我愛你[04:58.84]我就是來不及 送你[05:04.72][05:06.50]來不及為你唱首情歌[05:12.39]來不及為你變成好人[05:20.98]我就是來不及 說一聲 我愛你[05:32.55] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
83, How Deep Is Your Love,"作詞：Barry Gibb / Robin Hugh Gibb / Maurice Ernest Gibb作曲：Barry Gibb / Robin Hugh Gibb / Maurice Ernest GibbI know your eyes in the morning sunI feel you touch me in the pouring rainAnd the moment that you wander far from meI wanna feel you in my arms again.And you come to me on a summer breezeKeep me warm in your love, then you softly leaveAnd it's me you need to showHow deep is your love love loveHow deep is your loveHow deep is your loveI really need to learn'cause we're living in a world of foolsBreakin us down, when they all should let us beWe belong to you and me.I believe in youYou know the door to my very soulYou're the light in my deepest, darkest hourYou're my savior when I fall.更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 And you may not think I care for youWhen you know down inside that I really doAnd it's me you need to showHow deep is your loveI know your eyes in the morning sunI feel you touch me in the pouring rainAnd the moment that you wander far from meI wanna feel you in my arms againAnd you come to me on a summer breezeKeep me warm in your love, then you softly leaveAnd it's me you need to showHow deep is your love love lovelove love loveI believe in you love love loveI believe in you love love lovelove love love[00:00.00]How Deep Is Your Love - 林宥嘉[00:07.00]詞曲：Maurice Ernest\Gibb\Robin Hugh\Barry Gibb[00:14.00][00:19.41]I know your eyes in the morning sun[00:24.06]I feel you touch me in the pouring rain[00:28.86]And the moment that you wander far from me[00:33.58]I wanna feel you in my arms again[00:36.89][00:37.58]And you come to me on a summer breeze[00:42.01]Keep me warm in your love and then softly leave[00:46.38]And it's me you need to show[00:49.86]How deep is your love[00:53.81][00:55.53]How deep is your love[00:57.12]How deep is your love[00:59.82]I really need to learn[01:02.96]Cuz we're living in a world of fools[01:07.26]Breakin us down, when they all should let us be[01:14.12]We belong to you and me.[01:17.23]I believe in you[01:19.83][01:20.34]You know the door to my very soul[01:24.53]You're the light in my deepest, darkest hour[01:29.01]You're my savior when I fall.[01:31.98][01:33.06]And you may not think that I care for you[01:37.25]When you know down inside that I really do[01:41.76]And it's me you need to show[01:44.60]How deep is your love[01:48.86][02:51.56]I know your eyes in the morning sun[02:55.78]I feel you touch me in the pouring rain[03:00.00]And the moment that you wander far from me[03:04.65]I wanna feel you in my arms again[03:08.02][03:08.56]And you come to me on a summer breeze[03:12.87]Keep me warm in your love, then you softly leave[03:17.04]And it's me you need to show[03:19.94][03:20.25]How deep is your love[03:24.24]How deep is your love[03:28.25]How deep is your love[03:32.51][03:33.24]I believe in you[03:35.82]I believe in you[03:39.18]I believe in you[03:43.76] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞
"
84, 愛情的背影,"作詞：姚若龍作曲：陳小霞怕我的背影 把你吵醒所以 轉身 帶走所有秘密生命是一連串的 身不由己愛就沒有非要完美的權利貼心擁抱的 那種甜蜜眼裡閃過 動人的風景最痛苦的心情是 無能為力註定分離 寧願不要你送行愛情的背影是離別 離別的背影是思念更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 其實幸福是一種感覺 無關現實 我的心決定一切愛情的背影是離別 離別的背影是思念永遠記得在某個瞬間 我們曾經擁有過 最滿足的笑臉愛情的背影是離別 離別的背影是思念其實幸福是一種感覺 無關現實 我的心決定一切愛情的背影是離別 離別的背影是思念永遠記得在某個瞬間 我們曾經擁有過 最滿足的笑臉永遠記得在某個瞬間 我們曾經擁有過 最滿足的笑臉[00:00.00]愛情的背影 - 林宥嘉[00:15.00]詞:姚若龍 曲:陳小霞[00:30.00][00:37.44]怕我的背影 把你吵醒[00:43.50]所以轉身 帶走所有秘密[00:50.71]生命是一連串的 身不由己[00:58.04]愛就沒有非要完美的權利[01:03.15][01:06.19]貼心擁抱的 那種甜蜜[01:12.36]眼裡閃過 動人的風景[01:19.56]最痛苦的心情是 無能為力[01:26.74]注定分離 寧願不要你送行[01:33.11][03:31.54][01:49.26]愛情的背影是離別[03:38.09][01:55.85]離別的背影是思念[03:45.50][02:03.72]其實幸福是一種感覺[03:49.15][02:07.28]無關現實我的心 決定一切[03:58.52][02:16.46][04:00.32][02:18.83]愛情的背影是離別[04:06.76][02:25.24]離別的背影是思念[04:29.41][04:14.49][02:33.00]永遠記得在某個瞬間[04:33.20][04:18.24][02:36.77]我們曾經擁過最滿足的笑臉[04:44.84][04:27.92][02:46.31] 感謝 ＊遙  提供歌詞 感謝 彧弟  提供動態歌詞
"
85, 我只在乎你,"作詞：愼芝作曲：三木如果沒有遇見你 我將會是在哪裡日子過得怎麼樣 人生是否要珍惜也許認識某一人 過著平凡的日子不知道會不會 也有愛情甜如蜜任時光匆匆流去 我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己失去生命的力量也不可惜所以我求求你 別讓我離開你除了你，我不能感到一絲絲情意如果有那麼一天 你說即將要離去我會迷失我自己 走入無邊人海裡不要什麼諾言 只要天天在一起我不能只依靠 片片回憶活下去更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 任時光匆匆流去 我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己失去生命的力量也不可惜所以我求求你 別讓我離開你除了你，我不能感到一絲絲情意任時光匆匆流去 我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己失去生命的力量也不可惜所以我求求你 別讓我離開你除了你，我不能感到一絲絲情意[00:00.00]我只在乎你 - 林宥嘉[00:15.00]詞:慎芝 曲:三木剛[00:30.00][00:37.00]如果沒有遇見你[00:40.62]我將會在哪裡[00:44.57]日子過得怎麼樣[00:48.32]人生是否要珍惜[00:51.81][00:52.46]也許認識某一人[00:56.11]過著平凡的日子[00:59.98]不知道會不會[01:03.68]也有愛情甜如蜜[01:07.59][01:08.11]任時光匆匆流去 我只在乎你[01:16.24]心甘情願感染你的氣息[01:23.63]人生幾何能夠得到知已[01:30.96]失去生命的力量也不可惜[01:37.15][01:37.89]所以我求求你[01:42.10]別讓我離開你[01:46.56]除了你 我不能感到一絲絲情意[01:55.35][01:59.42]如果有那麼一天[02:03.07]你說即將要離去[02:06.81]我會迷失我自己[02:10.45]走入無邊人海裡[02:13.69][02:14.35]不要什麼諾言[02:17.92]只要天天在一起[02:21.68]我不能只依靠[02:25.31]片片回憶活下去[02:29.06][02:29.53]任時光匆匆流去 我只在乎你[02:37.47]心甘情願感染你的氣息[02:44.73]人生幾何能夠得到知已[02:51.86]失去生命的力量也不可惜[02:58.21][02:58.97]所以我求求你[03:02.91]別讓我離開你[03:07.33]除了你 我不能感到一絲絲情意[03:14.56][03:15.04]任時光匆匆流去 我只在乎你[03:23.08]心甘情願感染你的氣息[03:30.05]人生幾何能夠得到知已[03:37.00]失去生命的力量也不可惜[03:43.23][03:43.91]所以我求求你[03:47.89]別讓我離開你[03:52.21]除了你 我不能感到一絲絲情意[04:05.22]除了你 我不能感到一絲絲情意[04:17.07] 感謝 EW  提供歌詞 感謝 彧弟  提供動態歌詞 感謝 成明星Beyonds  修正歌詞 友站連結： Beyonds' weibo　
"
