,Name,Lyric
270, 阿姆斯壯,"作詞：阿信作曲：阿信編曲：五月天阿姆斯壯　登陸月球　是我心的感動　終於你心上　我安全的降落阿姆斯壯　那個傢伙　他好像有說過　這一步雖小　對我來說　卻是大突破喔喔喔喔　我不要再忍受　喔喔喔喔　離開無聊的地球柔道　插花　街舞　調酒　這些我都學過　還練了肌肉　加強了幽默為你而笑　為你發瘋　你嘆氣我颳風　愛情不自由　沒有關係　我可以接受更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 喔喔喔喔　我不要再忍受　喔喔喔喔　離開無聊的地球喔喔喔喔　我不能再軟弱　喔喔喔喔　請給我活著的藉口請你愛我　我不要再不要再忍受　請你愛我　請給我活著的藉口阿姆斯壯　登陸月球　是我心的感動　終於你心上　我安全的降落　這是大突破！[00:10.50]五月天 - 阿姆斯壯[00:12.50]阿姆斯壯　登陸月球　是我心的感動[00:17.04]終於你心上　我安全的降落[00:22.65]阿姆斯壯　那個傢伙　他好像有說過[00:27.84]這一步雖小　對我來說　卻是大突破[00:32.53]喔喔喔喔　我不要再忍受[00:37.92]喔喔喔喔　離開無聊的地球[00:42.64][00:45.37]柔道　插花　街舞　調酒　這些我都學過[00:51.68]還練了肌肉　加強了幽默[00:56.38]為你而笑　為你發瘋[00:59.76]你嘆氣我颳風　愛情不自由　沒有關係　我可以接受[01:07.12]喔喔喔喔　我不要再忍受[01:12.57]喔喔喔喔　離開無聊的地球[01:18.05]喔喔喔喔　我不要再軟弱[01:24.12]喔喔喔喔　請給我活著的藉口[01:28.05][01:48.72]喔喔喔喔　我不要再忍受[01:54.00]喔喔喔喔　離開無聊的地球[01:59.33]喔喔喔喔　我不要再軟弱[02:04.61]喔喔喔喔　請給我活著的藉口[02:10.02]請你愛我　我不要再不要再忍受[02:15.18]請你愛我　請給我活著的藉口[02:20.63]阿姆斯壯　登陸月球　是我心的感動[02:26.41]終於你心上　我安全的降落[02:30.86]這是大突破[02:32.99][02:35.21][02:36.29] 感謝 周舟 恆星的恆心  修正歌詞
"
271, 而我知道,"作詞：阿信作曲：阿信編曲：五月天冰塊　還沒融化　你在看錶　我　笑的尷尬你說　最近很忙　改天聊吧那天　我在樓下　想了很久　想　你說的話你說　愛情很窄　世界很大(而我們應該長大)就這樣吧　就這樣吧我想我　聽懂你　話中的話*而我知道那真愛不一定能白頭到老而我知道有一天你可能就這麼走掉而我知道我知道這一切我全都知道我就是受不了更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 而我知道我們曾天真的一起哭和笑而我知道放開手但不知道怎麼忘掉而我知道你走了以後的每一分一秒卻還是這麼難熬微笑　緊緊咬牙　給你祝福　你　自由飛吧你說　溫室沒有燦爛的花(你總是很有想法)就這樣吧　就這樣吧我同意　可是我　淚如雨下repeat*[00:21.65]冰塊..還沒融化[00:25.53]你在看錶..我..笑的尷尬[00:31.71]你說..最近很忙..改天聊吧[00:40.76]那天..我在樓下[00:45.03]想了很久..想..妳說的話[00:51.10]你說..愛情很窄..世界很大[00:57.50]而我們應該長大[01:00.58]就這樣吧就這樣吧[01:04.82]我想我..聽懂你..話中的話[02:27.38][01:10.55]而我知道那真愛不一定能白頭到老[02:32.48][01:15.75]而我知道有一天你可能就這麼走掉[04:03.98][02:37.40][01:20.38]而我知道我知道這一切我全都知道[02:44.46][01:27.75]我就是受不了[03:35.03][02:46.92][01:29.96]而我知道我們曾天真的一起哭和笑[03:39.71][02:51.64][01:34.90]而我知道放開手但不知道怎麼忘掉[03:44.45][02:56.63][01:39.77]而我知道你走了以後的每一分一秒[04:01.06][03:56.79][03:51.86][03:08.65][03:03.63][01:46.82]卻還是這麼難熬[01:57.72]微笑..緊緊咬牙[02:01.97]給你祝福..你..自由飛吧[02:07.68]你說..溫室沒有燦爛的花[02:14.40]你總是很有想法[02:17.19]就這樣吧..就這樣吧[02:21.45]我同意..可是我..淚如雨下 感謝 特特  修正歌詞
"
272, 賭神,"28天毀滅倒數-電影主題曲作詞：阿信作曲：阿信編曲：五月天獅子山下一間破屋發現了沉睡的一個箱子一筆天文數字　一本斑駁傳奇公海領域無風郵輪靜命運與我隔桌在對立煙霧瀰漫隱藏了殺機微笑回憶逃離家門的一九三七老人陪我一直在淋雨他說要嘛滾回家裡去要嘛就拼＊拼　一張底牌要決定一生傳奇或一身爛泥爛泥　不過就是一條命更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 好勝的自尊　我又放不低我說　冷靜　我沉住氣幸運　在我手心無法　去想　明天在哪昨天　我回不去一張燒餅和一路癡迷一種吉普賽式的尋覓一人一江湖一場風景一件風衣繁華背面黑街的場景我跟良心在演對手戲一個上帝怎麼能抵擋一萬種的貪慾＊[00:02.03]賭神[00:05.03]作詞：阿信 作曲：阿信[00:08.03]演唱：五月天[00:11.03][00:13.12]獅子山下一間破屋[00:15.02]發現了沉睡的一個箱子[00:16.71]一筆天文數字[00:19.19]一本斑駁傳奇[00:21.13][00:48.50]公海領域無風郵輪靜[00:51.49]命運與我隔桌在對立[00:53.40]煙霧彌漫隱藏了殺機[00:55.31]微笑回憶[00:57.30]逃離家門的一九三七[00:59.21]老人陪我一直在淋雨[01:01.25]他說要嘛滾回家里去[01:03.43]要嘛就拼[01:05.10]拼　一張底牌要決定[01:07.01]一生傳奇或一身爛泥[01:09.03]爛泥　不過就是一條命[01:11.01]好勝的自尊　我又放不低[01:14.15]我說　冷靜　我沉住氣[01:18.08]幸運　在我手心[01:22.12]無法　去想　明天在哪[01:26.24]昨天　我回不去[01:29.73][01:46.27]一張燒餅和一路癡迷[01:48.25]一種吉普賽式的尋覓[01:50.36]一人一江湖一場風景[01:52.40]一件風衣[01:54.32]繁華背面黑街的場景[01:56.36]我跟良心在演對手戲[01:58.33]一個上帝怎麼能抵擋[02:00.28]一萬種的貪欲[02:02.74]拼　一張底牌要決定[02:04.11]一生傳奇或一身爛泥[02:06.17]爛泥　不過就是一條命[02:08.11]好勝的自尊　我又放不低[02:10.39]我說　冷靜　我沉住氣[02:14.05]幸運　在我手心[02:17.83]無法　去想　明天在哪[02:22.11]昨天　我回不去[02:26.20][02:51.47]無法　去想　明天在哪[02:55.22]昨天　我回不去[02:59.12]我說　冷靜　我沉住氣[03:03.13]幸運　在我手心[03:06.48]在 我 的 手 心 感謝 阿牛  提供動態歌詞
"
273, 別惹我,"作詞：阿信作曲：阿信編曲：五月天別惹我　別惹我　我忍了很久　別惹我　別惹我　不要靠近我爛機車　又熄火　爛電話不通　爛藉口　爛朋友　好爛的生活我放縱　我墮落　是我的自由別插手　別囉嗦　管的真多今　天　不要惹我　告訴你在今天　不要惹我自　由　讓我自由　告訴你多少次　不要惹我別惹我　別惹我　我忍了很久　別惹我　別惹我　不要靠近我我沒錢　沒成就　但是我有夢　我很狂　我很瘋　我為自己活閃　閃　閃　閃
"
274, 九號球,"作詞：阿信作曲：怪獸編曲：五月天逃走　翻過圍牆　我只能逃走　從教室裡頭奔向自由　熟悉角落　有人在等我　有挑釁的笑容今天誰先開球　讓誰嚐點苦頭綠色地平線上　我撞著　彩色墮落也許我這一桿　又沒辦法進球就像我的生活　一直在出差錯也許我這一生　始終在追逐那顆九號球卻忘了　是誰在愛我卻忘了　是誰在罩著我從前　書包很滿　裝不下的夢　就丟了一些未來我們　要怎麼活　凝視著白球　暫時我不去想天空漸漸變紅　影子爬滿球桌輸贏沒有結果　像人生　難以捉摸更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 也許我這一桿　又沒辦法進球就像我的生活　一直在出差錯也許我這一生　始終在追逐那顆九號球卻忘了　是誰在愛我卻忘了　是誰在罩著我也許我這一桿　又沒辦法進球就像我的生活　一直在出差錯也許我這一生　始終在追逐那顆九號球卻忘了　是誰在愛我也許我這一桿　又沒辦法進球就像我的生活　一直在出差錯也許我這一生　始終在追逐那顆九號球卻忘了　是誰在愛我卻忘了　是誰在罩著我[00:00.02]九號球[00:03.42][00:06.25]作詞：阿信[00:12.85]作曲：怪獸[00:18.09]編曲：五月天[00:23.10][00:27.31]逃走　翻過圍牆[00:32.30]我只能逃走　從教室裡頭[00:37.89][00:38.17]奔向自由　熟悉角落[00:43.91]有人在等我　有挑釁的笑容[00:51.35][00:51.92]今天誰先開球　讓誰嚐點苦頭[00:57.45]綠色地平線上　我撞著　彩色墮落[01:05.55][01:06.54]也許我這一桿　又沒辦法進球[01:12.05]就像我的生活　一直在出差錯[01:17.62][01:17.99]也許我這一生　始終在追逐那顆九號球[01:25.09]卻忘了　是誰在愛我[01:30.70]卻忘了　是誰在罩著我[01:36.05][01:39.60]從前　書包很滿[01:44.70]裝不下的夢　就丟了一些[01:50.27][01:50.53]未來我們　要怎麼活[01:56.13]凝視著白球　暫時我不去想[02:03.92][02:04.19]天空漸漸變紅　影子爬滿球桌[02:09.92]輸贏沒有結果　像人生　難以捉摸[02:18.22][02:18.84]也許我這一桿　又沒辦法進球[02:24.34]就像我的生活　一直在出差錯[02:29.81][02:30.12]也許我這一生　始終在追逐那顆九號球[02:37.32]卻忘了　是誰在愛我[02:43.20]卻忘了　是誰在罩著我[02:49.29][02:57.94]((MｕSＩc))[03:18.59][03:19.52]許我這一桿　又沒辦法進球[03:25.15]就像我的生活　一直在出差錯[03:30.63][03:30.91]也許我這一生　始終在追逐那顆九號球[03:38.06]卻忘了　是誰在愛我[03:42.16][03:42.56]也許我這一桿　又沒辦法進球[03:48.15]就像我的生活　一直在出差錯[03:53.87][03:54.21]也許我這一生　始終在追逐那顆九號球[04:01.23]卻忘了　是誰在愛我[04:07.02]卻忘了　是誰在罩著我[04:15.51] 感謝 UNFLY燕子  提供動態歌詞 感謝 無聊人士  修正歌詞
"
275, 武裝,"作詞：阿信作曲：阿信編曲：五月天我忘了珍惜　忘了回憶　摔壞心愛的玩具我學著遠離　學著放棄　學著再沒有回憶天空的城　在解體　愛過　所以特別　的傷心最後我開始武裝自己　用眼淚　洗過自己最後我開始武裝自己　要強化　軟弱的心最後我開始武裝自己　有名字　沒有個性最後我開始武裝自己　我活著　用我的邏輯我收藏恐懼　愛上恐懼　那就再沒有恐懼更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰要我忍受　給我生命　是誰給了我　血液流出身體　的聲音　還你　我不稀罕　的東西最後我開始武裝自己　用眼淚　洗過自己最後我開始武裝自己　要強化　軟弱的心最後我開始武裝自己　有名字　沒有個性最後我開始武裝自己　我活著　殺出我命運最後我開始武裝自己[00:00.00]曲名：武裝[00:02.00]歌手：五月天[00:04.00]作詞：阿信[00:06.00]作曲：阿信[00:08.00]編曲：五月天[00:10.00][00:46.51]我忘了珍惜　忘了回憶[00:50.31]摔壞心愛的玩具[00:52.43]我學著遠離　學著放棄[00:56.30]學著再沒有回憶[01:00.12]天空的城　在解體[01:03.91]愛過[01:06.14]所以特別　的傷心[01:34.42]我忘了珍惜　忘了回憶[01:38.26]摔壞心愛的玩具[01:40.30]我學著遠離　學著放棄[01:44.27]學著再沒有回憶[01:48.16]天空的城　在解體[01:51.86]愛過[01:54.16]所以特別　的傷心[01:58.17]最後我開始武裝自己[02:01.23]用眼淚　洗過自己[02:04.15]最後我開始武裝自己[02:07.15]要強化　軟弱的心[02:10.08]最後我開始武裝自己[02:13.21]有名字　沒有個性[02:16.07]最後我開始武裝自己[02:19.22]我活著　用我的邏輯[02:40.52]我收藏恐懼　愛上恐懼[02:44.26]那就再沒有恐懼[02:46.43]誰要我忍受　給我生命[02:50.25]是誰給了我　血液[02:54.14]流出身體　的聲音[02:57.83]還你[03:00.22]我不稀罕　的東西[03:04.16]最後我開始武裝自己[03:07.18]用眼淚　洗過自己[03:10.09]最後我開始武裝自己[03:13.03]要強化　軟弱的心[03:16.17]最後我開始武裝自己[03:19.20]有名字　沒有個性[03:22.17]最後我開始武裝自己[03:25.17]我活著　殺出我命運[03:31.46][03:40.30]最後我開始武裝自己 感謝 LOL  提供動態歌詞 感謝 LOL  修正歌詞
"
276, 時光機,"作詞：阿信作曲：阿信編曲：五月天那陽光　碎裂在熟悉場景　好安靜一個人　能背多少的往事　真不輕誰的笑　誰的溫暖的手心　我著迷傷痕好像都變成　了曾經全劇終　看見滿場空座椅　燈亮起這故事　好像真實又像虛幻的情境只是那　好不容易被說服　的自己藉口又頂不住懊惱的侵襲＃好後悔　好傷心　想重來　行不行再一次　我就不會走向這樣的結局更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 好後悔　好傷心　誰把我　放回去我願意　付出所有來換一個時光機對不起　獨自迴盪在空氣　沒人聽最後又是孤單　到天明(最後又是孤單　到天明)真的痛　總是來的很輕盈　沒聲音從背後　慢慢緩緩抱著我　就像你你和我　還有很多的地方　還沒去為何留我荒唐的坐在這裡Repeat ＃[00:01.00]時光機[00:03.00]歌手：五月天[00:05.00]作詞：阿信[00:07.00]作曲：阿信[00:09.00]編曲：五月天[00:11.00]專輯：時光機[00:14.00]年份：2003/11/11[00:17.00]那陽光　碎裂在熟悉場景　好安靜[00:23.00]一個人　能背多少的往事　真不輕[00:29.00]誰的笑　誰的溫暖的手心　我著迷[00:34.00]傷痕好像都變成了曾經[00:41.00]全劇終　看見滿場空座椅　燈亮起[00:47.00]這故事　好像真實又像虛幻的情境[00:52.00]只是那　好不容易被說服　的自己[00:58.00]藉口又頂不住懊惱的侵襲[01:04.00][02:26.00]好後悔　好傷心　想重來　行不行[01:10.00][02:32.00]再一次　我就不會走向這樣的結局[01:16.00][02:38.00]好後悔　好傷心　誰把我　放回去[01:22.00][02:43.00]我願意　付出所有來換一個時光機[01:27.00][02:52.00]對不起　獨自迴盪在空氣　沒人聽[01:33.00][02:58.00][03:04.00]最後又是孤單到天明[02:02.00]真的痛　總是來的很輕盈　沒聲音[02:09.00]從背後　慢慢緩緩抱著我　就像你[02:14.00]你和我　還有很多的地方　還沒去[02:20.00]為何留我荒唐的坐在這裡
"
277, 我們(時時刻刻),"作詞：阿信作曲：阿信編曲：五月天我　為何要存在　為何要感慨　為何顫抖　停不下來你　為何要推翻　為何要離開　為何給我　這個答案我們曾經那麼精彩　我們曾經那麼期待最後你把回憶還我　要我好好過你　話中的計算　準確的傷害　像精心打造的對白我　劃開了動脈　也許不醒來　至少昨天無法毀壞更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 *我們曾經那麼精彩　我們曾經那麼期待 最後你把回憶還我　要我好好過 我們最後這麼遺憾　我們最後這麼無關 時時刻刻每個現在　都在嘲笑我 ( 嘲笑著我 OH )repeat * *[ti:我們(時時刻刻)][ar:五月天][al:時光機][00:00.00]曲名：我們(時時刻刻)[00:02.00]歌手：五月天[00:04.00]作詞：阿信[00:06.00]作曲：阿信[00:08.00]編曲：五月天[00:10.00][00:23.00]我[00:26.27]為何要存在　為何要感慨[00:33.07]為何顫抖　停不下來[00:36.00]你[00:39.93]為何要推翻　為何要離開[00:46.87]為何給我　這個答案[00:50.00]我們曾經那麼精彩[00:55.80]我們曾經那麼期待[00:57.00]最後你把回憶還我[01:02.61]要我好好過[01:16.00]你　話中的計算　準確的傷害[01:27.87]像精心打造的對白[01:30.00]我　劃開了動脈　也許不醒來[01:41.56]至少昨天無法毀壞[01:46.00]我們曾經那麼精彩[01:50.56]我們曾經那麼期待[01:53.99]最後你把回憶還我[01:57.34]要我好好過[02:00.00]我們最後這麼遺憾[02:04.29]我們最後這麼無關[02:06.00]時時刻刻每個現在[02:11.09]都在嘲笑我 (WOO~)[02:14.00][02:40.00]我們曾經那麼精彩[02:45.39]我們曾經那麼期待[02:47.00]最後你把回憶還我[02:52.23]要我好好過[02:55.00]我們最後這麼遺憾[02:59.05]我們最後這麼無關[03:01.00]時時刻刻每個現在[03:05.92]都在嘲笑我 (WOO~)[03:09.00]我們曾經那麼精彩[03:12.72]我們曾經那麼期待[03:16.00]最後你把回憶還我[03:19.68]要我好好過[03:23.00]我們最後這麼遺憾[03:26.60]我們最後這麼無關[03:29.00]時時刻刻每個現在[03:33.41]都在嘲笑我 (WOO~)[03:50.00] 感謝 LOL  提供動態歌詞
"
278, 在這一秒,"作詞：阿信作曲：阿信為什麼看著我笑　又給我一個擁抱前一秒明明心情糟　這一秒突然變好好多人一直在找　找什麼沒人知道他們的眼神在咆哮　其實我知道解藥在這一秒　快樂最重要　眼淚到哪裡去了　我不　知道從這一秒　快樂最重要　多想要盡情胡鬧　跳的　更高更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 時間它雖然重要　也不必抓的太牢才切過二十歲的蛋糕　怎麼就覺得變老終點前突然跌倒　還被人踩了一腳人生雖然像是賽跑　過程比名次美妙在這一秒　快樂最重要　眼淚到哪裡去了　我不　知道從這一秒　快樂最重要　多想要盡情胡鬧　跳的　更高
"
279, 生命有一種絕對,"作詞：阿信作曲：阿信編曲：阿信/怪獸/周恆毅如果我不曾走過這一遍　生命中還有多少苦和甜美那風中的歌聲　孤單哽咽的聲音是誰回憶中那個少年　為何依然不停的追想要征服的世界　始終都沒有改變那地上無聲蒸發我的淚黑暗中期待光線　生命有一種絕對等待我　請等待我　直到約定融化成笑顏那生命　燦爛煙火般上演　你和我最後都要回歸地平線那留下的足跡　浪花沖走回憶海岸線靠近我　再擁抱我　請不要讓我的心冷卻想要征服的世界　始終都沒有改變那地上無聲蒸發我的淚黑暗中期待光線　生命有一種絕對更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 等待我　請等待我　直到約定融化成笑顏想要征服的世界　始終都沒有改變那地上無聲蒸發我的淚黑暗中期待光線　生命有一種絕對等待我　請等待我　直到約定融化成笑顏想要征服的世界　始終都沒有改變那地上無聲蒸發我的淚黑暗中期待光線　生命有一種絕對等待我　請等待我　靠近我　再擁抱我不要走　請不要走　直到約定融化成笑顏直到我看見生命的絕對[ti:生命有一種絕對][ar:五月天][al:時光機][00:01.00]歌名：生命有一種絕對[00:03.10]作詞：阿信　作曲：阿信[00:06.93]歌手：五月天[00:08.74]專輯名稱：時光機[00:10.74]發行日：2003 年11月11日[00:12.74][00:24.93]如果我不曾走過這一遍[00:31.66]生命中還有多少苦和甜美[00:38.70]那風中的歌聲[00:42.22]孤單哽咽的聲音是誰[00:45.91]回憶中那個少年[00:49.29]為何依然不停的追[00:53.04]想要征服的世界[00:56.97]始終都沒有改變[01:00.48]那地上無聲蒸發我的淚[01:07.15]黑暗中期待光線[01:10.98]生命有一種絕對[01:14.17]等待我　請等待我[01:17.42]直到約定融化成笑顏[01:35.51]那生命　燦爛煙火般上演[01:42.38]你和我最後都要回歸地平線[01:48.94]那留下的足跡[01:52.46]浪花沖走回憶海岸線[01:56.44]靠近我　再擁抱我[01:59.83]請不要讓我的心冷卻[02:03.68]想要征服的世界[02:07.52]始終都沒有改變[02:11.04]那地上無聲蒸發我的淚[02:17.82]黑暗中期待光線[02:21.65]生命有一種絕對[02:24.67]等待我　請等待我[02:28.13]直到約定融化成笑顏[02:51.70]想要征服的世界[02:55.22]始終都沒有改變[02:58.70]那地上無聲蒸發我的淚[03:05.84]黑暗中期待光線[03:09.28]生命有一種絕對[03:12.39]等待我　請等待我[03:15.84]直到約定融化成笑顏[03:29.00]想要征服的世界[03:32.71]始終都沒有改變[03:36.04]那地上無聲蒸發我的淚[03:43.24]黑暗中期待光線[03:46.71]生命有一種絕對[03:50.14]等待我　請等待我[03:53.35]靠近我　再擁抱我[03:56.99]不要走　請不要走[04:00.50]直到約定融化成笑顏[04:07.69]直到我看見生命的絕對[04:16.17] 感謝 LOL  提供動態歌詞 感謝 748748  修正歌詞
"
280, 王子麵,"作詞：阿信作曲：怪獸/孫燕姿演唱：阿信+怪獸+孫燕姿在蘇格蘭笛聲裡面　　印度式的頹廢弄蛇人被蛇綑成一圈　現在我很可憐心情苦澀失眠　憂鬱血絲蔓延喝黑咖啡造成了黑眼圈與其給我誓言　不如陪我消遣給我王子倒不如王子麵*有誰期待　誰對自己抱歉 誰在乎　　幻覺就算變成錯覺　也算是體驗過一遍 有誰離開　誰陪在我身邊 誰在乎　　信念萬一變成殘念　我還是破的T恤　同樣一件笛卡爾將邏輯　重新排列我決定要改變　(我決定永遠不再愁眉苦臉)用義大利式的　浪費時間　美好事物瞬間更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我的青春　瞬間　像凡爾賽玫瑰又爽又痛又多刺又鮮豔威廉古堡旁邊　幸福結局不遠公主王子一起吃王子麵repeat * *RAP：yo man yo man check yo yo yo什麼時間倒帶閉上眼睛倒帶時間拖著鼻涕的童年　我吃著王子麵快樂簡單　那幸福並不遠手上拿著五塊來到巷口雜貨店老闆手中接下期待已久的滋味有關人生道理　現在我為您講解麥克風　check one, check two, check,check,check現在只剩下一小節　喔喔[00:02.33]王子麵[00:05.95]作詞：阿信 作曲：怪獸/孫燕姿[00:08.61]演唱：阿信+怪獸+孫燕姿[00:20.97][00:29.44]在蘇格蘭笛聲裡面　　印度式的頹廢[00:39.57]弄蛇人被蛇綑成一圈　現在我很可憐[00:48.81][00:50.16]心情苦澀失眠　憂鬱血絲蔓延[00:55.23]喝黑咖啡造成了黑眼圈[01:00.29]與其給我誓言　不如陪我消遣[01:06.00]給我王子倒不如王子麵[01:10.81]有誰期待　誰對自己抱歉[01:15.71]誰在乎　　幻覺就算變成錯覺[01:18.93]也算是體驗過一遍[01:21.71]有誰離開　誰陪在我身邊[01:25.82]誰在乎　　信念萬一變成殘念[01:29.28]我還是破的T恤　同樣一件[01:35.06][01:37.02]笛卡爾將邏輯　重新排列[01:42.42]我決定要改變　(我決定永遠不再愁眉苦臉)[01:47.65]用義大利式的　浪費時間　美好事物瞬間[01:56.75][01:58.29]我的青春　瞬間　像凡爾賽玫瑰[02:03.38]又爽又痛又多刺又鮮豔[02:08.49]威廉古堡旁邊　幸福結局不遠[02:13.70]公主王子一起吃王子麵[02:18.52]有誰期待　誰對自己抱歉[02:23.23]誰在乎　　幻覺就算變成錯覺[02:26.36]也算是體驗過一遍[02:29.20]有誰離開　誰陪在我身邊[02:33.54]誰在乎　　信念萬一變成殘念[02:36.75]我還是破的T恤　同樣一件[02:41.90][02:43.38]RAP：yo man yo man check yo yo yo什麼[02:45.00]時間倒帶閉上眼睛倒帶時間[02:47.53]拖著鼻涕的童年　我吃著王子麵[02:50.28]快樂簡單　那幸福並不遠[02:52.86]手上拿著五塊來到巷口雜貨店[02:55.55]老闆手中接下期待已久的滋味[02:58.29]有關人生道理　現在我為您講解[03:00.81]麥克風　check one, check two, check,check,check[03:03.57]現在只剩下一小節　喔喔[03:07.44][03:08.56]有誰期待　誰對自己抱歉[03:12.85]誰在乎　　幻覺就算變成錯覺[03:16.08]也算是體驗過一遍[03:18.95]有誰離開　誰陪在我身邊[03:23.16]誰在乎　　信念萬一變成殘念[03:26.53]我還是破的T恤　同樣一件[03:29.38]有誰期待　誰對自己抱歉[03:33.42]誰在乎　　幻覺就算變成錯覺[03:36.87]也算是體驗過一遍[03:39.63]有誰離開　誰陪在我身邊[03:44.02]誰在乎　　信念萬一變成殘念[03:47.52]我還是破的T恤　同樣一件[03:58.06]
"
281, 小時候,"作詞：張雨生作曲：張雨生編曲：張雨生/五月天小時候　我一直有個夢有一天　我要飛上外太空就像夏夜繁星閃爍　幻想我能穿梭其中你有沒有過　你有沒有過小時候　渴望碩壯的成熟長大後　我有雪亮的天空風雨卻讓世界不同　面對遍體鱗傷的痛你有沒有放棄夢想的衝動更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 當你的心已累　以為失去了一切其實等在前面　還有一整個世界當你的愛已碎　以為純真會幻滅其實等在前面還有一整個新的視野　新的起點小時候　我一直有個夢有一天　我要飛上外太空即使越來越淡的星座　越來越遠的神話傳說我不會忘記在夏夜的時空遨遊
"
282, 武裝,"作詞：阿信作曲：阿信我忘了珍惜　忘了回憶　摔壞心愛的玩具我學著遠離　學著放棄　學著再沒有回憶天空的城　在解體　愛過　所以特別　的傷心　#×2最後我開始武裝自己　用眼淚　洗過自己最後我開始武裝自己　要強化　軟弱的心最後我開始武裝自己　有名字　沒有個性最後我開始武裝自己　我活著　用我的邏輯更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我收藏恐懼　愛上恐懼　那就再沒有恐懼誰要我忍受　給我生命　是誰給了我　血液流出身體　的聲音　還你　我不稀罕　的東西最後我開始武裝自己　用眼淚　洗過自己最後我開始武裝自己　要強化　軟弱的心最後我開始武裝自己　有名字　沒有個性最後我開始武裝自己　我活著　殺出我命運
"
283, 搖滾本事,"作詞：阿信作曲：阿信I hate to be myself天生愛墮落　又愛做一些做不到的夢(每次我)每次我開始做夢　耳朵裡聽到節奏這一生都在等待　這一生都在錯過別再找藉口　別再囉嗦因為我是我　我的對手就是我輸掉了　再接關　沒什麼好說因為我不爽　為何有那麼多豬頭搖滾的　超能力　必殺的節奏so give me rock'n roll　耳機裡失火　那耳朵好像在吃麻辣鍋更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 (吉他手)吉他手開始演奏　終於我得到自由這一生都在等待　這一生都在錯過別再找藉口　別再囉嗦因為我是我　我的對手就是我輸掉了　再接關　沒什麼好說因為我不爽　為何有那麼多豬頭搖滾的　超能力　必殺的節奏這就是我的本事　我就是這個樣子[00:01.00]歌名：搖滾本事[00:03.00]詞：阿信　曲：阿信[00:06.00]歌手：五月天[00:09.00]專輯：搖滾本事-電影音樂原聲帶[00:11.00][00:26.57][01:10.67][02:57.95][00:14.43]I hate to be myself[00:16.22]天生愛墮落　又愛做一些做不到的夢[00:22.04](每次我)每次我開始做夢　耳朵裡聽到節奏[00:30.01]這一生都在等待　這一生都在錯過[01:17.91][00:33.91]別再找藉口　別再囉嗦[02:32.17][02:25.01][02:17.26][01:29.66][01:22.35][00:44.66][00:37.36][02:32.27][02:25.11][02:17.36][02:09.96][01:29.76][01:22.45][00:44.76][00:37.46]因為我是我　我的對手就是我[02:34.03][02:26.58][02:19.16][02:11.90][01:31.47][01:24.13][00:46.45][00:39.10]輸掉了　再接關　沒什麼好說[02:35.85][02:28.47][02:21.16][02:13.69][01:33.37][01:26.01][00:48.35][00:40.88]因為我不爽　為何有那麼多豬頭[02:37.61][02:30.40][02:23.02][02:15.50][01:35.18][01:27.76][00:50.17][00:42.79]搖滾的　超能力　必殺的節奏[02:40.52][01:37.44][00:52.48][00:58.51]so give me rock'n roll[01:00.18]耳機裡失火　那耳朵好像在吃麻辣鍋[01:06.06](吉他手)吉他手開始演奏　終於我得到自由[01:14.07]這一生都在等待　這一生都在錯過[02:54.29][02:50.56][02:46.92][02:43.32]這就是我的本事　我就是這個樣子
"
