,Name,Lyric
50," 兄弟我說(Hey,Brother！)","作詞：方文山作曲：宋念宇(小宇)不必去閃躲　男人也會寂寞　放聲難過哭一哭淚擦乾了就走對女生溫柔　被拒絕就放手　紳士稀有交惡的話絕不說出口說　挫折就當一碗熱粥　只是燙口不管遇到什麼朋友　基本禮貌一定要有說　困難當潤滑劑用來防止生鏽充完電我們繼續走兄弟　眼睛看著我　像個男人般的去體驗生活　聽我說兄弟　專心聽我說　菸跟熬夜不是我們的朋友　喔兄弟　眼睛看著我　失戀時別要死不活找藉口　喔兄弟　豎起你耳朵　別追問女友交往前的自由　不成熟男人的規則　錯過了就割捨　有何不可不要反反覆覆的快樂緣分不適合　兩人就走到這　重新選擇然後祝對方幸福快樂我　抱怨只是偶爾痛一痛就剝落更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 傷口太少太過畏縮　你會沒故事可說我　唱自己的歌讓感動加分深刻一起來唱兄弟我說兄弟　眼睛看著我　像個男人般的去體驗生活　聽我說兄弟　專心聽我說　菸跟熬夜不是我們的朋友　yes or no掌聲多的時候就沉默　一個人過也很灑脫　這種日子其實還不錯-Rap-到底誰　說臉皮　厚的人朋友就會比較多有些人天生就慢熟　就像就像我話題通常不太多追女生有時要逆向操作　別人開跑車你去寫小說夠朋友的朋友　說真的幾個就夠　其他的就銘謝惠顧謝謝再連絡兄弟　眼睛看著我　是個男人就該受點折磨　聽我說兄弟　專心聽我說　別動不動就舉起你的拳頭　喔兄弟　眼睛看著我　別喝點酒就開始聒噪囉嗦　喔兄弟　豎起你耳朵　千萬別分手了還賴著不走　像條狗[ti:兄弟我說][ar:蕭敬騰][al:.以愛之名 (It's all about LOVE)][by:SHianlun][00:06.95][00:07.64]兄弟我說[00:16.75]作詞：方文山[00:17.51]作曲：宋念宇(小宇)[00:21.09][00:24.94][00:26.60]不必去閃躲　男人也會寂寞　放聲難過[00:33.32]哭一哭淚擦乾了就走[00:35.58]對女生溫柔　被拒絕就放手　紳士稀有[00:42.10]交惡的話絕不說出口[00:44.35]說　挫折就當一碗熱粥　只是燙口[00:49.19]不管遇到什麼朋友　基本禮貌一定要有[00:53.11]說　困難當潤滑劑用來防止生鏽[00:57.99]充完電我們繼續走[01:01.80][01:01.90]兄弟　眼睛看著我　像個男人般的去體驗生活　聽我說[01:10.86]兄弟　專心聽我說　菸跟熬夜不是我們的朋友　喔[01:19.60]兄弟　眼睛看著我　失戀時別要死不活找藉口　喔[01:28.52]兄弟　豎起你耳朵　別追問女友交往前的自由　不成熟[01:39.08][01:44.99][01:45.95]男人的規則　錯過了就割捨　有何不可[01:52.52]不要反反覆覆的快樂[01:54.88]緣分不適合　兩人就走到這　重新選擇[02:01.32]然後祝對方幸福快樂[02:03.43][02:03.55]我　抱怨只是偶爾痛一痛就剝落[02:08.20]傷口太少太過畏縮　你會沒故事可說[02:12.60]我　唱自己的歌讓感動加分深刻[02:17.45]一起來唱兄弟我說[02:21.08][02:21.43]兄弟　眼睛看著我　像個男人般的去體驗生活　聽我說[02:30.19]兄弟　專心聽我說　菸跟熬夜不是我們的朋友　yes or no[02:39.28]掌聲多的時候就沉默　一個人過也很灑脫　這種日子其實還不錯[02:54.39][02:55.18]- Rap -[02:56.65]到底誰　說臉皮　厚的人朋友就會比較多[03:01.96]有些人天生就慢熟　就像就像我話題通常不太多[03:06.24]追女生有時要逆向操作　別人開跑車你去寫小說[03:09.63]夠朋友的朋友　說真的幾個就夠　其他的就銘謝惠顧謝謝再連絡[03:14.31][03:14.40]兄弟　眼睛看著我　是個男人就該受點折磨　聽我說[03:23.16]兄弟　專心聽我說　別動不動就舉起你的拳頭　喔[03:31.89]兄弟　眼睛看著我　別喝點酒就開始聒噪囉嗦　喔[03:40.64]兄弟　豎起你耳朵　千萬別分手了還賴著不走　像條狗[03:50.88][03:54.24][04:04.27] 感謝 迺  提供歌詞 感謝 SHianlun  提供動態歌詞 感謝 迺  修正歌詞 友站連結： SHianlun　
"
51, 練習曲( Practice ),"作詞：古皓作曲：古皓結束荒唐的把戲　刻意拉開尷尬距離忍不住就算是哭出聲音　也要把它當成練習曲攤開來說你怎麼對我我難道不明瞭　少了他就剛好沒有人錯任性的是我貪圖被愛的所得　那就讓我先走更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 要我如何 let it go當沒人對你挽留　現在才能懂要我如何 let it go回憶竟會使人痛　畫面一直來你卻已不在　剩下我原地徘徊[ti:練習曲][ar:蕭敬騰][al:以愛之名 (It's all about LOVE)][by:][00:00.00]歌名：練習曲[00:01.00]演唱：蕭敬騰[00:02.00]專輯：以愛之名[00:03.00]發行：2012-11-30[00:04.00]作詞：古皓[00:05.00]作曲：古皓[00:06.00]▁ ▂ ▃ ▅ ▆ ▇[00:34.64]結束荒唐的把戲[00:39.26][00:40.98]刻意拉開尷尬距離[00:45.26][00:47.51]忍不住就算是哭出聲音[00:53.89]也要把她當成練習曲[00:59.07]攤開來說 你怎麼對我[01:03.84]我難道不明瞭[01:06.96][01:08.06]少了他就剛好[01:10.87][01:12.64]沒有人錯 任性的是我[01:16.46]貪圖被愛的所得[01:20.77]那就讓我先走[01:24.33][01:25.86]要我如何 Let it go[01:30.26]當沒人對你挽留[01:34.18][01:35.48]現在才懂[01:39.02]要我如何 Let it go[01:43.79]回憶竟會使人痛[01:47.61][01:49.54]畫面一直來[01:51.11]你卻已不在[01:53.61]剩下我原地徘徊[01:57.53]♪♪♪♪♪♪♪♪[02:11.81]結束荒唐的把戲[02:15.49][02:17.22]刻意拉開尷尬距離[02:21.75][02:24.01]忍不住就算是哭出聲音[02:29.04][02:31.02]也要把她當成練習曲[02:34.22][02:35.57]攤開來說 你怎麼對我[02:39.49][02:40.12]我難道不明瞭[02:43.00][02:43.95]少了他就剛好[02:47.52][02:49.36]沒有人錯 任性的是我[02:53.53]貪圖被愛的所得[02:57.55]那就讓我先走[03:01.31][03:02.36]要我如何 Let it go[03:06.76]當沒人對你挽留[03:10.79][03:12.89]現在才懂[03:15.45]要我如何 Let it go[03:20.13]回憶竟會使人痛[03:24.17][03:26.15]畫面一直來[03:27.99]你卻已不在[03:30.41]剩下我原地徘徊[03:34.19]╳ ╳ ╳ ╳ ╳ ╳[04:00.17] 感謝 迺  提供歌詞 感謝 KARAOKE  提供動態歌詞
"
52, 純金打造( Golden Love ),"作詞：李格弟作曲：金培達這輩子注定　修煉不成修煉不成那垂目盤坐的神情願是一個　平凡的男人愛著像你這樣的女人下一站是天堂還是煉獄一回首是結冰還是化石我曾是一頭負傷的獸曾經被一種溫柔拯救我來還給你我的愛　如痴如狂如不敗漫漫長夜那有光的所在更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 喜歡讚嘆你的存在　穿過時間的灰燼我的心已被你冶煉成金我來給你看我的孤獨　如山如海如塵埃靈魂飛揚肉體依賴不能張揚如同天籟　穿過時間的大海我要來還給你純金打造的愛[00:02.28]蕭敬騰 - 純金打造[00:04.47]作詞：李格弟[00:06.96]作曲：金培達[00:08.76][00:10.33][00:14.77][00:15.89]這輩子注定修練不成[00:23.19]修練不成那垂目盤坐的神[00:30.80]情愿是一個平凡的男人[00:38.35]愛著像你這樣的女人[00:44.72][00:45.78]下一站是天堂還是煉獄[00:53.14]一回首是結冰還是化石[01:00.69]我曾是一頭負傷的獸[01:08.11]曾經被一種溫柔拯救[01:15.79][01:17.48]我來還給你我的愛[01:22.60]如癡如狂如不敗[01:25.84]漫漫長夜那有光的所在[01:33.08]喜歡贊嘆你的存在[01:36.76]穿過時間的灰燼[01:42.00]我的心已被你冶煉成金[01:47.49]我來給你看我的孤獨[01:52.54]如山如海如塵埃[01:55.73]靈魂飛揚肉體依賴[02:03.09]不能張揚如同天籟[02:06.90]穿過時間的大海[02:11.71]我要來還給你純金打造的愛[02:23.37][02:41.99]下一站是天堂還是煉獄[02:49.42]一回首是結冰還是化石[02:56.97]我曾是一頭負傷的獸[03:04.46]曾經被一種溫柔拯救[03:12.57][03:13.63]我來還給你我的愛[03:18.81]如癡如狂如不敗[03:21.80]漫漫長夜那有光的所在[03:29.36]喜歡贊嘆你的存在[03:32.98]穿過時間的灰燼[03:38.15]我的心已被你冶煉成金[03:43.65]我來給你看我的孤獨[03:49.07]如山如海如塵埃[03:52.94]靈魂飛揚肉體依賴[03:59.56]不能張揚如同天籟[04:03.30]穿過時間的大海[04:08.35]我要來還給你純金打造的愛[04:20.03][04:23.46]我要來還給你純金打造的愛[04:37.56][04:41.99]End 感謝 迺  提供歌詞 感謝 路人甲乙丙  提供動態歌詞
"
53, 你知道嗎( Do you know? ),"作詞：阿弟仔作曲：阿弟仔你知道嗎　我憂鬱什麼　我們的愛　能保存多久或許我該　試著活在當下　多愁善感　煩惱不完你知道嗎　我快樂什麼　我們的愛　還是熱的呢或許我該　試著夢想那未來　兩鬢斑白　還在依賴雖然總有一天你和我　終將面對別離的時候能否永遠不要說分手　一路愛到上帝來插手如果哪天輪到你或我　乘著前往天堂的雲朵能否撫慰殘存的心痛　回到夢中　留道彩虹更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你知道嗎　我相信什麼　我們的愛　和別人不同或許拜託　每個人都這麼說　可是你懂　我就足夠雖然熱情總是不長久　雖然承諾看似很無用雖然世界太多的誘惑　再多雖然也要一起活簡單困難都要這麼過　喜怒哀樂都要牽著手守護彼此一生到最後　這才是愛　你知道嗎[ti:你知道嗎][ar:蕭敬騰][al:.以愛之名 (It's all about LOVE)][by:SHianlun][00:00.00]你知道嗎　我憂鬱什麼　我們的愛　能保存多久[00:12.65]或許我該　試著活在當下　多愁善感　煩惱不完[00:25.07]你知道嗎　我快樂什麼　我們的愛　還是熱的呢[00:37.38]或許我該　試著夢想那未來　兩鬢斑白　還在依賴[00:50.58][00:50.91]雖然總有一天你和我　終將面對別離的時候[01:03.32]能否永遠不要說分手　一路愛到上帝來插手[01:15.88]如果哪天輪到你或我　乘著前往天堂的雲朵[01:28.17]能否撫慰殘存的心痛　回到夢中　留道彩虹[01:45.20][01:46.41]你知道嗎　我相信什麼　我們的愛　和別人不同[01:58.90]或許拜託　每個人都這麼說　可是你懂　我就足夠[02:11.90][02:12.05]雖然總有一天你和我　終將面對別離的時候[02:24.45]能否永遠不要說分手　一路愛到上帝來插手[02:36.73]如果哪天輪到你或我　乘著前往天堂的雲朵[02:49.34]能否撫慰殘存的心痛　回到夢中　留道彩虹[03:05.21][03:26.91]雖然熱情總是不長久　雖然承諾看似很無用[03:39.34]雖然世界太多的誘惑　再多雖然也要一起活[03:51.73]簡單困難都要這麼過　喜怒哀樂都要牽著手[04:04.22]守護彼此一生到最後　這才是愛　你知道嗎[04:21.71][04:27.94] 感謝 迺  提供歌詞 感謝 SHianlun  提供動態歌詞 友站連結： SHianlun　
"
54, Intro,"
"
55,,
56, For Once In My Life,"作詞：Murden Orlando、Miller Ronald作曲：Murden Orlando、Miller RonaldFor once in my lifeI have someone who needs meSomeone I've needed so longFor once unafraidI can go where life leads meAnd somehow I know I'll be strongFor once I can touchWhat my heart used to dream ofLong before I knewSomeone warm like youCould make my dreams come trueFor once in my lifeI won't let sorrow hurt meNot like it's hurt me beforeFor once I have someone更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 I know won't desert meI'm not alone anymoreFor once I can sayThis is mine, you can't take itAs long as I know I have love I can make itFor once in my lifeI have someone who needs meFor once I can sayThis is mine, you can't take itAs long as I know I have love I can make itFor once in my lifeI've got someoneFor once in my lifeI've got someoneFor once in my lifeI've got someone, someone who needs me
"
57, I Love You For Sentimental Reasons,"作詞：Watson Deek、Best William作曲：Watson Deek、Best WilliamI love you for sentimental reasonsI hope you do believe meI'll give you my heartI love you and you alone were meant for mePlease give your loving heart to meAnd say we'll never partI think of you every morningDream of you every nightDarling, I am never lonelyWhenever you are in sightI love you for sentimental reasons更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 I hope you do believe meI've given you my heartI love you and you alone were meant for mePlease give your loving heart to meAnd say we'll never partI think of you every morningDream of you every nightSo darling, I am never lonelyWhenever you are in sightI love you for sentimental reasonsI hope you do believe meI've given you my heart
"
58, How Can You Mend A Broken Heart,"作詞：Gibb Barry Alan、Gibb Robin Hugh作曲：Gibb Barry Alan、Gibb Robin HughI can think of younger days when living for my lifeWas everything a man could want to doI could never see tomorrow, but I was never told about the sorrowAnd how can you mend a broken heartHow can you stop the rain from falling downHow can you stop the sun from shiningWhat makes the world go roundHow can you mend this broken manHow can a loser ever winPlease help me mend my broken heart and let me live againI can still feel the breeze that rustles through the treesAnd misty memories of days gone by更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 We could never see tomorrow, no one said a word about the sorrowAnd how can you mend a broken heartHow can you stop the rain from falling downHow can you stop the sun from shiningWhat makes the world go roundHow can you mend this broken manHow can a loser ever winPlease help me mend my broken heart and let me live againHow can you mend this broken manHow can a loser ever winPlease help me mend my broken heart and let me live againAnd let me live again 感謝 Joseph Hong  提供歌詞
"
59, How Deep Is Your Love,"作詞：Gibb Barry Alan、Gibb Maurice Ernest、Gibb Robin Hugh作曲：Gibb Barry Alan、Gibb Maurice Ernest、Gibb Robin HughAah...I know your eyes in the morning sunI feel you touch me in the pouring rainAnd the moment that you wander far from meI wanna feel you in my arms againAnd you come to me on a summer breezeKeep me warm in your love, then you softly leaveAnd it's me you need to showHow deep is your loveDeep is your loveHow deep is your loveI really need to learn'cause we're living in a world of foolsBreaking us downWhen they all should let us beWe belong to you and meI believe in youYou know the door to my very soulYou're the light in my deepest darkest hourYou're my saviour when I fallAnd you may not thinkI care for youWhen you know down inside that I really doAnd it's me you need to showHow deep is your love更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Deep is your loveHow deep is your loveI really need to learn'cause we're living in a world of foolsBreaking us downWhen they all should let us beWe belong to you and meAnd you come to me on a summer breezeKeep me warm in your love, then you softly leaveAnd it's me you need to showHow deep is your loveDeep is your lovehow deep is your loveI really need to learn'cause we're living in a world of foolsBreaking us downWhen they all should let us beWe belong to you and meAh.Deep is your loveHow deep is your loveI really need to learn'cause we're living in a world of foolsBreaking us downWhen they all should let us beWe belong to you and me
"
60, Fever,"作詞：Cooley Eddie J.、Otis 'John Davenport' Blackwell作曲：Cooley Eddie J.、Otis 'John Davenport' BlackwellNever know how much I love youNever know how much I careWhen you put your arms around meI get a fever that's so hard to bearYou give me fever - when you kiss meFever when you hold me tightFever in the morningFever all through the night.Sun lights up the daytimeMoon lights up the nightI light up when you call my nameAnd you know I'm gonna treat you rightYou give me fever - when you kiss meFever when you hold me tightFever in the morningFever all through the nightEverybody's got the feverThat is something you all knowFever isn't such a new thingFever started long agoYeahRomeo loved Juliet更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Juliet she felt the sameWhen he put his arms around herHe said “Julie, baby, you're my flame”Thou givest fever - when we kissethFever with the flaming youthFever I'm afireFever yea I burn for sooth'Captain Smith and PocahontasHad a very mad affairWhen her daddy tried to kill himShe said “Daddy, oh, don't you dare”He gives me fever with his kissesFever when he holds me tightFever, Oh I'm his missus,Daddy, won't you treat him rightNow you've listened to my storyHere's the point that I have madeChicks were born to give you feverBe it Fahrenheit or centigradeThey give you fever - when you kiss themFever if you live and learnFever till you sizzleWhat a lovely way to burn *4
"
61, Save The Last Dance For Me,"作詞：Pomus Doc、Shuman Mort作曲：Pomus Doc、Shuman MortYou can danceEvery dance with the guyWho gives you the eyeLet him hold you tightYou can smileEvery smile for the manWho held your hand'Neath the pale moonlightBut don't forget who's taking you homeAnd in who's arms you're gonna beSo darling, save the last dance for meOh I knowThat the music's fineLike sparkling wineGo and have your funLaugh and singBut while we're apartDon't give your heartTo anyoneAnd don't forget who's taking you homeAnd in who's arms you're gonna beSo darling, save the last dance for meBaby, don't you know I love you soCan't you feel it when we touchI will never, never let you goI love you, oh so much更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 You can danceGo and carry onTill the night is goneAnd it's time to goIf he asksIf you're all aloneCan he walk you homeYou must tell him noCause don't forget who's taking you homeAnd in whose arms you're gonna beSave the last dance for meOh I knowThat the music's fineLike sparkling wineGo and have your funLaugh and singBut while we're apartDon't give your heartTo anyoneAnd don't forget who's taking you homeAnd in who's arms you're gonna beSo darling, save the last dance for meSo don't forget who's taking you homeOr in who's arms you're gonna beSo darling save the last dance for meOh baby, save the last dance for me*3
"
62, Rhythm Of The Rain,"作詞：John Gummoe作曲：John GummoeListen to the rhythm of the falling rainTelling me just what a fool I've beenI wish that it would go and let me cry in vainAnd let me be alone againThe only girl I care about has gone awayLooking for a brand new startBut little does she know that when she left that dayAlong with her she took my heartRain, please tell me, now, does that seem fairFor her to steal my heart away when she don't care?I can't love another when my heart's somewhere far awayThe only girl I care about has gone awayLooking for a brand new start更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 But little does she know that when she left that dayAlong with her she took my heartRain, won't you tell her that I love her so?Please, ask the sun to set her heart aglowRain in her heart and let the love we knew start to growListen to the rhythm of the falling rainTelling me just what a fool I've beenI wish that it would go and let me cry in vainAnd let me be alone againOh, listen to the falling rainPitter-patter, pitter-patterOh, listen, listen to the falling rainPitter-patter, pitter-patterOh, listen (listen) to the falling rain
"
63, Sorry Seems To Be The Hardest Word,"作詞：Taupin Bernie、Elton John作曲：Taupin Bernie、Elton JohnWhat have I got to do to make you love meWhat have I got to do to make you careWhat do I do when lightning strikes meAnd I wake to find that you're not thereWhat have I got to do to make you want meWhat have I got to do to be heardWhat do I say when it's all overSorry seems to be the hardest wordIt's sad, so sadIt's a sad, sad situationAnd it's getting more and more absurdIt's sad, so sadWhy can't we talk it overOh it seems to meSorry seems to be the hardest wordWhat have I got to do to make you want meWhat have I got to do to be heardWhat do I say when it's all overSorry seems to be the hardest wordIt's sad, so sad更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 It's a sad, sad situationAnd it's getting more and more absurdIt's sad, so sadWhy can't we talk it overOh it seems to meSorry seems to be the hardest wordIt's sad, so sadIt's a sad, sad situationAnd it's getting more and more absurdIt's sad, so sadWhy can't we talk it overOh it seems to meSorry seems to be the hardest wordWhat have I got to do to make you love meWhat have I got to do to be heardWhat do I do when lightning strikes meWhat have I got to doWhat have I got to doSorry seems to be the hardest word[00:00.28]BLUE feat. Elton John[00:04.99]Sorry Seems to Be the Hardest Word[00:07.93][00:09.53](Sorry seems to be the hardest word)[00:13.76][00:28.21]What I got to do to make you love me?[00:31.64][00:34.26]What I got to do to make you care?[00:37.50][00:40.27]What do I do when lightning strikes me?[00:44.01][00:45.94]And I wake to find that you're not there?[00:50.25][00:52.54]What I got to go to make you want me?[00:56.11][00:58.60]What I got to do to be heard?[01:01.92][01:04.71]What do I say when it's all over?[01:08.19][01:10.00]Sorry seems to be the hardest word.[01:13.70][01:16.49]It's sad, so sad[01:19.47]It's a sad, sad situation.[01:22.69]And it's getting more and more absurd.[01:26.09][01:28.62]It's sad, so sad[01:31.63]Why can't we talk it over?[01:34.57]Oh it seems to me[01:37.29]That sorry seems to be the hardest word.[01:41.11]What do I do to make you want me?[01:44.86][01:47.17]What I got to do to be heard?[01:50.61][01:53.24]What do I say when it's all over?[01:56.80][01:58.50]Sorry seems to be the hardest word.[02:02.32][02:05.07]It's sad, so sad[02:08.00]It's a sad, sad situation.[02:11.54]And it's getting more and more absurd.[02:15.03][02:17.12]It's sad, so sad[02:20.16]Why can't we talk it over?[02:23.21]Oh it seems to me[02:25.95]That sorry seems to be the hardest word.[02:31.01][02:50.31]Yeh. Sorry[02:54.01]What I got to do to make you love me?[02:57.93][02:59.76]What I got to do to be heard?[03:03.55][03:06.20]What do I do when lightning strikes me?[03:11.45]What have I got to do?[03:14.59]What have I got to do?[03:17.11]When sorry seems to be the hardest word.[03:25.62] 感謝 星星  提供動態歌詞
"
64, Put Your Head On My Shoulder,"作詞：Anka Paul作曲：Anka PaulPut your head on my shoulderHold me in your arms, babySqueeze me oh so tightShow me that you love me tooPut your lips next to mine, dearWon't you kiss me once, babyJust a kiss goodnight, may beYou and I will fall in loveSome people say that love's a gameA game you just can't winIf there's a wayI'll find it somedayAnd then this fool will rush in更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Put your head on my shoulderWhisper in my ear, babyWords I want to hear, tell meTell me that you love me too.Some people say that love's a gameA game you just can't winIf there's a wayI'll find it somedayAnd then this fool will rush inPut your head on my shoulderWhisper in my ear, babyWords I want to hear, tell mePut your head on my shoulder
"
65, 'L-O-V-E' Band Members Introduction,"作詞：Kaempfert Bert、Gabler Milton作曲：Kaempfert Bert、Gabler Milton
"
66,,
67, L - O - V - E,"作詞：Kaempfert Bert、Gabler Milton作曲：Kaempfert Bert、Gabler MiltonL is for the way you look at meO is for the only one I seeV is very, very extraordinaryE is even more than anyone that you adore canLove is all that I can give to youLove is more than just a game for twoTwo in love can make itTake my heart and please don't break itLove was made for me and you更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 L is for the way you look at meO is for the only one I seeV is very, very extraordinaryE is even more than anyone that you adore canLove is all that I can give to youLove is more than just a game for twoTwo in love can make itTake my heart but please don't break itCause love was made for me and youYou know that love was made for me and you*2
"
68, A Song For You,"作詞：Russell Leon作曲：Russell LeonI've been so many places in my life and timeI've sung a lot of songs, I've made some bad rhymeI've acted out my life in stagesWith ten thousand people watching meBut we're alone now and I'm singing this song for youI know your image of me is what I hope to beI've treated you unkindly, but darling, can't you seeThere's no one more important to meBaby, can't you please see through meCause we're alone now and I'm singing this song for youYou taught me precious secretsThe truth, with holding nothingYou came out in front and I was hiding更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 But now I'm so much betterAnd if my words don't come togetherListen to the melody cause my love is in there hidingI love you in a place where there is no space or timeI love you for my life, you're a friend of mineAnd when my life is over, remember when we were togetherWe were alone and I was singing the song for youI love you in a place where there is no space or timeI love you for my life, you're a friend of mineAnd when my life is over, remember when we were togetherWe were alone and I was singing the song for youWe were alone and I was singing my songSinging my song for youSinging my song
"
69, 約定你,"作詞：陳少琪作曲：蕭敬騰剎那間愛上你 就像愛上一場煙雨你目光的神秘 征服了千言和萬語感覺你的感覺 愛的呼吸不分朝夕在風雨中找尋 只專屬我們的天地一起面對流言蜚語留下眼淚痕跡未來的一切 得到你默許我願意約定你 一起用愛感動天意我把心交給你 來縮短天涯的距離我願意約定你 一起用快樂寫回憶在時光中流離 等未來慢慢變過去剎那間愛上你 就像愛上一場煙雨你目光的神秘 征服了千言和萬語感覺你的感覺 愛的呼吸不分朝夕在風雨中找尋 只專屬我們的天地一起面對流言蜚語留下眼淚痕跡未來的一切得到你默許oh~oh~更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我願意約定你 一起用愛感動天意我把心交給你 來縮短天涯的距離我願意約定你 一起用快樂寫回憶在時光中流離 等未來慢慢變過去 oh~在忘記時間的天地 我們的身影yeah~永遠不分離 oh~我願意約定你 一起用愛感動天意我把心交給你 來縮短天涯的距離oh我約定你 一起用快樂寫回憶在時光中流離 等未來慢慢變過去oh ho~yeah~ yeah~mm~我願意約定你 一起用愛感動天意我把心交給你 來縮短天涯的距離我願意約定你 一起用快樂寫回憶在時光中流離 等未來慢慢變過去我願意約定你 一起用愛感動天意我願意約定你 一起用愛感動天意我願意約定你 感謝 B  修正歌詞
"
70, 悲愛《 舞台劇【天龍八部】插曲》,"作詞：陳少琪作曲：金培達曾經跟你夢想 避開了風雨尋找一個專屬 我們的天地可惜綿綿情意　抵不過天意也許我的結局　是永遠孤寂原來我越愛你　越會傷害你兩個人的身影　是悲哀的距離只要還在一起　我該怎樣放棄就讓風和雲相遇　演一場命運悲劇才發現當天要下雨　後悔莫及最悲的戀愛　是注定分開我一直依賴　上天的安排雪花蒼白　變成塵埃夢境已經回不來最悲的離開　是永遠分開一個人承受　所有的傷害你是否已化成　孤獨的雲彩剩下我這一顆傷痕累累的心自由自在原來我越愛你　越會傷害你兩個人的身影　是悲哀的距離更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 只要還在一起　我該怎樣放棄就讓風和雲相遇　演一場命運悲劇才發現當天要下雨　後悔莫及最悲的戀愛　是注定分開我一直依賴　上天的安排雪花蒼白　變成塵埃夢境已經回不來最悲的離開　是永遠分開一個人承受　所有的傷害你是否已化成　孤獨的雲彩剩下我這一顆絕望的心等待最悲的戀愛　是注定分開我一直依賴　上天的安排雪花蒼白　變成塵埃夢境已經回不來最悲的離開　是永遠分開一個人承受　所有的傷害你是否已化成　孤獨的雲彩剩下我這一個傷痕累累的心自由自在 感謝 Amor 阿善 blue  修正歌詞
"
71, 第六感,"電影 影子愛人 主題曲作詞：蕭敬騰作曲：蕭敬騰編曲：金木義則我正在一個美麗世界和一艘擁有奇蹟的船沒有過這感覺我想是第六感我們將會在白天或夜晚 到未來我願意現在起就做你心裡最重要的人我願意把心給你 為你犧牲的那個人我願意流過的淚當作愛已滿溢出的水我願意做的一切Just because I love you我愛上這一切都很突然突然的抉擇 就是預感更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 現在與未來 彌補過去不在我們將會在白天或夜晚將會在任何時間地點 來交換我願意現在起就做你心裡最重要的人我願意把心給你 為你犧牲的那個人我願意流過的淚當作愛已滿溢出的水我願意做的一切Just because I love youForever always我說我愛你 你愛我嗎記得回答我 別讓我說太多Can you love me Ture love me Ture love meCan you love me Ture love me Ture love meCan you love me Do you love me Do you love meClose to you[ti:影子愛人][ar:蕭敬騰][al:第六感][00:05.54]第六感[00:12.36][00:15.41]詞：蕭敬騰[00:16.81]曲：蕭敬騰[00:18.30][00:21.56]我正在一個美麗世界[00:30.44]和一艘擁有奇蹟的船[00:38.78]沒有過這感覺[00:43.20]我想是第六感[00:46.34]我們將會在白天或夜晚 到未來[00:45.60][00:54.80]我願意現在起就做你心裡最重要的人[01:03.65]我願意把心給妳[01:06.83]為你犧牲的那個人[01:06.01][01:12.55]我願意流過的淚[01:15.89]當作愛已滿溢出的水[01:21.40]我願意做的一切[01:24.57]Just because I love you[01:44.89][01:47.60][01:50.40]我愛上這ㄧ切 都很突然[01:59.19]突然的抉擇 就是預感[02:08.00]現在與未來 彌補過去不在[02:15.26]我們將會在白天或夜晚[02:19.68]將會在任何時間地點 來交換[02:27.90][02:28.07]我願意現在起就做你心裡最重要的人[02:36.87]我願意把心給妳[02:40.30]為你犧牲的那個人[02:45.39][02:46.03]我願意流過的淚[02:49.03]當作愛已滿溢出的水[02:54.80]我願意做的一切[02:57.94]Just because I love you[03:03.63]Forever always[03:09.37][03:32.66]我說我愛你 你愛我嗎[03:50.27]記得回答我 別讓我說太多[03:57.51]Can you love me[03:59.15]True love me[04:02.32]Can you love me[04:03.80]True love me True love me[04:07.13]Can you love me[04:08.93]Do you love me Do you love me[04:14.25][04:15.76]Close to you[04:27.05][04:34.26][04:39.76] 感謝 Hows Shianlun  修正歌詞 友站連結： Shianlun　
"
